line number,satellite catalog number,classification,International Designator(launch year),International Designator (launch num),International Designator (piece of launch),epoch year,epoch day,first time derivative of mean motion(ballisitc coefficient),second time derivative of mean motion(delta-dot),bstar drag term,ephemeris type,element number,checksum,inclination,right ascension of the ascending node,eccentricity,argument of perigee,mean anomaly,mean motion,revolution number at epoch,#JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,PLName,Primary,Status,Dest,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,OQUAL,AltNames
1,46911,U,20,081,G  ,23,110.55436834, .00030024, 00000+0, 18364-2,0,  999,9, 36.9037,191.4010,0007811, 93.8562,266.3051,15.09408308,13446,S46911,-,46911,2020-081G,A,P           ,Lemur-2-Jeremiah,2020 Nov  7,S46915,SPIRE,US,2020 Nov  7 0959,In Earth orbit,-,2023 Apr 16 ,      95.419 ,     533, ,     544, , 36.90 , ,LLEO/I,Lemur,Earth,O,-,SPIREG,Cubesat 3U,-,       4.600, ,      4.600, ,       4.600, ,   0.3 , ,  0.1 , ,    0.3 , ,Box+2 pan,-,-
1,46912,U,20,081,H  ,23,110.74372093, .00007742, 00000+0, 56802-3,0,  999,8, 36.8997,198.7395,0003755,118.0063, 23.9279,15.03099357,13438,S46912,-,46912,2020-081H,A,P           ,KSM1-a,2020 Nov  7,S46915,KLEOS,L,2020 Nov  7 0959,In Earth orbit,-,2023 Apr 16 ,      95.806 ,     554, ,     560, , 36.90 , ,LLEO/I,Kleos Scouting Mission-1A,Earth,O,-,GOMSP,Cubesat 6U,-,      10 ,?,     10 ,?,      10 ,?,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46913,U,20,081,J  ,23,110.47942933, .00006394, 00000+0, 46709-3,0,  999,2, 36.9025,199.1400,0010268, 64.7095,295.4710,15.03316727,13711,S46913,-,46913,2020-081J,A,P           ,R2,2020 Nov  7,S46915,NANAV,LT,2020 Nov  7 0957,In Earth orbit,-,2023 Apr 16 ,      95.792 ,     549, ,     564, , 36.90 , ,LLEO/I,TRAIL-1,Earth,O,-,NANAVU,Cubesat 6U,-,       6.800, ,      6.800, ,       6.800, ,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46914,U,20,081,K  ,23,110.55333965, .00007414, 00000+0, 54481-3,0,  999,1, 36.9030,200.2820,0008494, 67.7024, 51.7600,15.03035741,13362,S46914,-,46914,2020-081K,A,P           ,KSM1-b,2020 Nov  7,S46915,KLEOS,L,2020 Nov  7 0959,In Earth orbit,-,2023 Apr 16 ,      95.810 ,     551, ,     564, , 36.90 , ,LLEO/I,Kleos Scouting Mission-1B,Earth,O,-,GOMSP,Cubesat 6U,-,      10 ,?,     10 ,?,      10 ,?,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46916,U,20,082,A  ,23,110.89214601,-.00000366, 00000+0, 00000+0,0,  999,0,  3.3825,293.7185,0002018,136.7745,224.3373, 1.00268934,  908,S46916,-,46916,2020-082A,A,P           ,Tiantong-1 02 xing,2020 Nov 12,S46917,CAST,CN,2020 Nov 12 1624?,In Earth orbit,-,2023 Apr 16 ,    1436.111 ,   35778, ,   35795, ,  3.39 , ,GEO/I,Tiantong-1-02,Earth,O,-,CAST,DFH-4,DFH-4 LAE,    5200 ,?,   2500 ,?,    5200 ,?,   5.0 ,?,  2.5 ,?,   30.0 ,?,Box + 2 Pan,-,-
1,46931,U,20,085,C  ,23,110.90681725, .00032554, 00000+0, 85682-3,0,  999,3, 97.4794,255.2079,0010726, 60.4868,299.7445,15.38431345,13445,S46931,-,46931,2020-085C,A,P           ,CORVUS BC5,2020 Nov 20,S46929,ADIG/DARPA2?,US,2020 Nov 20 0320,In Earth orbit,-,2023 Apr 16 ,      93.624 ,     444, ,     459, , 97.48 , ,LLEO/S,Mandrake 1?,Earth,O,-,ADIG,Cubesat 6U,-,      10 , ,     10 , ,      10 , ,   0.3 , ,  0.2 , ,    0.4 , ,Box+2 pan,-,-
1,46940,U,20,085,M  ,23,111.16773990, .00024860, 00000+0, 81049-3,0,  999,2, 97.4852,253.0072,0010610, 84.9672, 88.4054,15.31746854,13428,S46940,-,46940,2020-085M,A,P           ,BRO-2,2020 Nov 20,S46929,UNSEEN,F,2020 Nov 20 0320,In Earth orbit,-,2023 Apr 16 ,      94.025 ,     463, ,     478, , 97.49 , ,LLEO/S,BRO-2,Earth,O,-,GOMSP,Cubesat 6U,-,      10 ,?,     10 ,?,      10 , ,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46943,U,20,085,Q  ,23,111.16946600, .00052293, 00000+0, 12614-2,0,  999,7, 97.4593,253.3475,0008474, 86.1898, 86.9747,15.41012373,13443,S46943,-,46943,2020-085Q,A,P           ,BRO-3,2020 Nov 20,S46929,UNSEEN,F,2020 Nov 20 0320,In Earth orbit,-,2023 Apr 16 ,      93.475 ,     438, ,     450, , 97.46 , ,LLEO/S,BRO-3,Earth,O,-,GOMSP,Cubesat 6U,-,      10 ,?,     10 ,?,      10 , ,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46955,U,20,085,AC ,23,110.65712388, .00009724, 00000+0, 38643-3,0,  999,9, 97.4849,249.2593,0013861,104.9990,255.2783,15.25429579,13403,S46955,-,46955,2020-085AC,P,P           ,Augury,2020 Nov 20,S46954,TSEPT,US,2020 Nov 20 0321?,In Earth orbit,-,2023 Apr 16 ,      94.405 ,     480, ,     499, , 97.48 , ,LLEO/S,DRAGRACER 2,Earth,O,-,BOMILL,Cubesat 6U,-,      12 , ,     12 , ,      12 , ,   0.3 , ,  0.2 , ,    0.3 , ,Box,-,-
1,46984,U,20,086,A  ,23,110.20125449,-.00000061, 00000+0, 00000+0,0,  999,7, 66.0472, 11.9027,0008035,264.8260, 95.1838,12.80930695,11265,S46984,-,46984,2020-086A,A,P           ,Sentinel-6 Michael Freilich,2020 Nov 21,S46985,COPERN/ESA,I-EU,2020 Nov 21 1815,In Earth orbit,-,2023 Apr 16 ,     112.418 ,    1331, ,    1343, , 66.05 , ,LEO/I,Sentinel-6,Earth,O,-,ADSDF,Flexbus,AOCS 2x40mN,    1192 , ,    962 ,?,    1192 , ,   5.2 , ,  2.4 , ,    5.5 , ,Hex Cyl,-,Jason-CS
1,47097,U,20,087,A  ,23,101.45028900,-.00035059, 00000+0, 00000+0,0,  999,0, 26.9876,  8.1365,5592810,296.0191,345.9633, 0.02188681,   53,S47097,D01045,47097,2020-087A,P,P   D       ,Chang'e-5 Guidao Qi,2020 Nov 23,S47098,LDSE/SAST,CN,2020 Nov 23 2106,In Earth orbit,-,2022 Jan 19,   44922.773 ,  241260, ,  583194, , 28.85 , ,CLO,Chang'e-5 Orbiter,Earth,DSO,D01045,SAST,CE-5,-,    3406 , ,    950 , ,    8250 , ,   2.0 , ,  4.0 , ,   10.0 ,?,Cyl+2 pan,-,-
1,47122,U,20,088,A  ,23,111.15892006, .00028421, 00000+0, 19214-2,0,  999,8, 53.0545,351.1048,0000312, 87.8910,272.2115,15.06357126,13334,S47122,-,47122,2020-088A,A,P      O    ,Starlink 1777,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-01,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47124,U,20,088,C  ,23,111.21191395, .00033701, 00000+0, 22734-2,0,  999,8, 53.0547,355.8731,0001151, 83.4733,276.6386,15.06354528,13328,S47124,-,47124,2020-088C,A,P      O    ,Starlink 1785,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-03,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47126,U,20,088,E  ,23,110.32218401,-.00006040, 00000+0,-38712-3,0,  999,1, 53.0554,354.8609,0000735,143.9377,216.1662,15.06386398,13292,S47126,-,47126,2020-088E,A,P      O    ,Starlink 1812,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-05,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47128,U,20,088,G  ,23,111.07600623, .00025973, 00000+0, 17570-2,0,  999,9, 53.0530,331.4761,0000922, 98.2735,261.8359,15.06382272,13361,S47128,-,47128,2020-088G,A,P      O    ,Starlink 1837,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-07,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47129,U,20,088,H  ,23,111.10456534,-.00001064, 00000+0,-52586-4,0,  999,9, 53.0540,341.3448,0000883, 94.1528,265.9562,15.06384592,13348,S47129,-,47129,2020-088H,A,P      O    ,Starlink 1838,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-08,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47130,U,20,088,J  ,23,111.25001157, .00472594, 98526-4, 13356-2,0,  999,7, 53.0381,287.9340,0007964,268.9508,316.9269,15.92858728,13423,S47130,-,47130,2020-088J,A,P      L    ,Starlink 1839,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      90.649 ,     302, ,     310, , 53.04 , ,LLEO/I,Starlink V1.0-L15-09,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47133,U,20,088,M  ,23,110.89813511, .00022342, 00000+0, 15150-2,0,  999,5, 53.0539,342.2708,0001716,109.2134,250.9040,15.06376817,13314,S47133,-,47133,2020-088M,A,P      O    ,Starlink 1843,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-12,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47134,U,20,088,N  ,23,110.93776828, .00025443, 00000+0, 17216-2,0,  999,0, 53.0552,352.0941,0000992,107.5800,252.5297,15.06383830,13301,S47134,-,47134,2020-088N,A,P      O    ,Starlink 1844,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-13,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47135,U,20,088,P  ,23,110.02816881, .00040265, 00000+0, 26970-2,0,  999,1, 53.0543,346.1747,0001307,105.1299,254.9834,15.06532991,13301,S47135,-,47135,2020-088P,A,P      O    ,Starlink 1845,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-14,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47136,U,20,088,Q  ,23,111.15525343, .00022309, 00000+0, 15133-2,0,  999,5, 53.0548,351.1219,0001127, 82.6583,277.4534,15.06363576,13334,S47136,-,47136,2020-088Q,A,P      O    ,Starlink 1846,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-15,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47137,U,20,088,R  ,23,111.20409425, .00022251, 00000+0, 15088-2,0,  999,9, 53.0539,340.8987,0000812,106.0109,254.0970,15.06379098,13349,S47137,-,47137,2020-088R,A,P      O    ,Starlink 1849,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     547, ,     547, , 53.05 , ,LLEO/I,Starlink V1.0-L15-16,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47138,U,20,088,S  ,23,110.07391597, .00036382, 00000+0, 24450-2,0,  999,7, 53.0548,351.2902,0000679, 90.0448,270.0619,15.06457154,13295,S47138,-,47138,2020-088S,A,P      O    ,Starlink 1850,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-17,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47139,U,20,088,T  ,23,110.12455211, .00034277, 00000+0, 23037-2,0,  999,9, 53.0549,  0.9518,0001001,104.6876,255.4224,15.06483233,13311,S47139,-,47139,2020-088T,A,P      O    ,Starlink 1852,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-18,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47141,U,20,088,V  ,23,111.11192389, .00029942, 00000+0, 20228-2,0,  999,8, 53.0538,341.3115,0001351, 62.4939,297.6188,15.06357194,13347,S47141,-,47141,2020-088V,A,P      O    ,Starlink 1854,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-20,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47143,U,20,088,X  ,23,111.15984163, .00028995, 00000+0, 19601-2,0,  999,3, 53.0535,341.0970,0000494, 59.7257,300.3780,15.06349137,13347,S47143,-,47143,2020-088X,A,P      O    ,Starlink 1856,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-22,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47144,U,20,088,Y  ,23,111.14603107, .00020407, 00000+0, 13857-2,0,  999,6, 53.0535,331.1650,0001953, 38.9050,321.2080,15.06378593,13357,S47144,-,47144,2020-088Y,A,P      O    ,Starlink 1857,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-23,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47147,U,20,088,AB ,23,111.10362750, .00000481, 00000+0, 51192-4,0,  999,7, 53.0561,351.3508,0001020,106.7583,253.3518,15.06397228,13329,S47147,-,47147,2020-088AB,A,P      O    ,Starlink 1860,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.593 ,     546, ,     547, , 53.05 , ,LLEO/I,Starlink V1.0-L15-26,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47148,U,20,088,AC ,23,111.14511894, .00027168, 00000+0, 18370-2,0,  999,7, 53.0549,341.1638,0001113, 94.4115,265.7001,15.06374900,13343,S47148,-,47148,2020-088AC,A,P      O    ,Starlink 1861,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-27,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47149,U,20,088,AD ,23,111.10731954,-.00000389, 00000+0,-72056-5,0,  999,7, 53.0544,351.3304,0001324, 80.4155,279.6984,15.06393036,13329,S47149,-,47149,2020-088AD,A,P      O    ,Starlink 1862,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.592 ,     546, ,     547, , 53.05 , ,LLEO/I,Starlink V1.0-L15-28,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47150,U,20,088,AE ,23,111.16721979, .00001454, 00000+0, 11652-3,0,  999,6, 53.0532,341.0666,0001387, 75.4054,284.7089,15.06380804,13344,S47150,-,47150,2020-088AE,A,P      O    ,Starlink 1863,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-29,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47151,U,20,088,AF ,23,111.16631305, .00030351, 00000+0, 20499-2,0,  999,6, 53.0545,351.0674,0001361, 80.0713,280.0430,15.06360238,13329,S47151,-,47151,2020-088AF,A,P      O    ,Starlink 1864,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-30,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47152,U,20,088,AG ,23,110.95158435, .00017231, 00000+0, 11736-2,0,  999,7, 53.0543,352.0252,0000960, 74.2864,285.8231,15.06375610,13301,S47152,-,47152,2020-088AG,A,P      O    ,Starlink 1866,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-31,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47153,U,20,088,AH ,23,111.21563516, .00034153, 00000+0, 23029-2,0,  999,8, 53.0551,356.0898,0001399, 80.1237,279.9910,15.06363228,13323,S47153,-,47153,2020-088AH,A,P      O    ,Starlink 1867,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-32,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47154,U,20,088,AJ ,23,110.91667824, .01391091, 00000+0, 19760-1,0,  999,6, 53.0528,339.1434,0001146, 86.5219,352.4634,15.53314369,  130,S47154,-,47154,2020-088AJ,A,P      R    ,Starlink 1868,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      93.376 ,     438, ,     440, , 53.05 , ,LLEO/I,Starlink V1.0-L15-33,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47155,U,20,088,AK ,23,111.15802593, .00031223, 00000+0, 21065-2,0,  999,7, 53.0544,  1.1044,0001260, 92.0487,268.0647,15.06386970,13315,S47155,-,47155,2020-088AK,A,P      O    ,Starlink 1869,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-34,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47157,U,20,088,AM ,23,111.12944374,-.00001855, 00000+0,-10582-3,0,  999,3, 53.0545,351.2340,0001050, 63.8904,296.2193,15.06361498,13329,S47157,-,47157,2020-088AM,A,P      O    ,Starlink 1871,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.596 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-36,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47158,U,20,088,AN ,23,110.09084677, .00033270, 00000+0, 22356-2,0,  999,5, 53.0544,345.8937,0001036,101.4511,258.6594,15.06504685,13302,S47158,-,47158,2020-088AN,A,P      O    ,Starlink 1873,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-37,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47161,U,20,088,AR ,23,111.11930243, .00028212, 00000+0, 19071-2,0,  999,2, 53.0544,341.2782,0000304, 39.5588,320.5423,15.06365317,13343,S47161,-,47161,2020-088AR,A,P      O    ,Starlink 1876,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-40,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47162,U,20,088,AS ,23,110.05306603, .00026465, 00000+0, 17835-2,0,  999,6, 53.0549,356.0630,0001216,109.0668,251.0452,15.06512367,13288,S47162,-,47162,2020-088AS,A,P      O    ,Starlink 1877,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-41,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47163,U,20,088,AT ,23,110.08540189, .00037053, 00000+0, 24899-2,0,  999,2, 53.0552,  5.9187,0000736,103.9952,256.1119,15.06451332,13274,S47163,-,47163,2020-088AT,A,P      O    ,Starlink 1878,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.598 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-42,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47164,U,20,088,AU ,23,110.86957841, .00026110, 00000+0, 17651-2,0,  999,6, 53.0530,332.4000,0001305, 84.7240,275.3897,15.06403015,13328,S47164,-,47164,2020-088AU,A,P      O    ,Starlink 1879,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-43,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47165,U,20,088,AV ,23,110.94144656, .00028437, 00000+0, 19212-2,0,  999,7, 53.0550,352.0790,0002506, 87.6024,272.5251,15.06381487,13301,S47165,-,47165,2020-088AV,A,P      O    ,Starlink 1880,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-44,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47167,U,20,088,AX ,23,111.12577357, .00029674, 00000+0, 20036-2,0,  999,8, 53.0533,351.2521,0001197,109.0703,251.0415,15.06382780,13334,S47167,-,47167,2020-088AX,A,P      O    ,Starlink 1884,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-46,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47170,U,20,088,BA ,23,110.11577969, .00032195, 00000+0, 21663-2,0,  999,8, 53.0551,355.7837,0000580, 90.6934,269.4121,15.06470275,13289,S47170,-,47170,2020-088BA,A,P      O    ,Starlink 1887,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.597 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-49,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47171,U,20,088,BB ,23,111.13035470, .00027109, 00000+0, 18346-2,0,  999,1, 53.0543,341.2310,0000326, 36.8967,323.2044,15.06344190,13347,S47171,-,47171,2020-088BB,A,P      O    ,Starlink 1888,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.601 ,     546, ,     548, , 53.05 , ,LLEO/I,Starlink V1.0-L15-50,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,47173,U,20,088,BD ,23,111.18840968, .00036484, 00000+0, 24613-2,0,  999,4, 53.0537,350.9687,0001100,107.6362,252.4747,15.06313896,13334,S47173,-,47173,2020-088BD,A,P      O    ,Starlink 1890,2020 Nov 25,A09658,SPXS,US,2020 Nov 25 0228,In Earth orbit,-,2023 Apr 16 ,      95.599 ,     546, ,     548, , 53.06 , ,LLEO/I,Starlink V1.0-L15-52,Earth,O,-,SPXS,Starlink,-,     260 , ,    248 ,?,     260 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
